user_id,EMIS,School,Sector,supp_learn_envi_score,pos_behav_expec_score,lesson_facilitation_score,cfu_score,feedback_score,ct_score,autonomy_score,perseverance_score,social_score,overall_average_score
3689,573,IMSG (I-V) CBR Colony,Sihala,5.0,5.0,5.0,5.0,5.0,5.0,4.0,3.0,3.0,4.44
3886,234,IMS(I-V) No.1 E-8,Urban-I,4.0,4.0,4.0,5.0,5.0,4.0,3.0,2.0,5.0,4.0
4348,631,IMSB (I-V) Tamman,Tarnol,4.0,5.0,4.0,4.0,3.0,3.0,5.0,3.0,3.0,3.78
926,259,IMS(I-V) No.1 G-9/2,Urban-II,5.0,4.0,4.0,4.0,5.0,3.0,5.0,5.0,5.0,4.44
73040,261,IMS(I-V) No.3 G-9/2,Urban-II,4.0,5.0,5.0,5.0,4.0,4.0,4.0,4.0,2.0,4.11
4132,245,IMS(I-V) No.3 G-8/1,Urban-I,5.0,4.0,5.0,4.0,4.0,5.0,4.0,4.0,5.0,4.44
4773,716,"IMCG,THANDA PANI (FA)",Nilore,3.0,3.0,5.0,4.0,5.0,5.0,3.0,3.0,1.0,3.56
480,611,IMSG (I-X) Jhangi Syedan (F.A.),Tarnol,4.0,3.0,4.0,3.0,4.0,4.0,3.0,3.0,1.0,3.22
1349,909,"IMCB, I-10/1",Urban-II,4.0,3.0,4.0,4.0,4.0,4.0,4.0,3.0,4.0,3.78
3231,236,IMSG(I-X) E-9,Urban-I,2.0,2.0,3.0,4.0,1.0,3.0,3.0,1.0,1.0,2.22
891,281,IMSG (I-VIII) I-9/4,Urban-II,4.0,3.0,4.0,5.0,5.0,4.0,4.0,4.0,5.0,4.22
2454,477,"IMSG (I-V), BHARA KAU, NAI ABADI",B.K,4.0,4.0,4.0,2.0,3.0,1.0,4.0,2.0,2.0,2.89
1799,720,IMSB(I-X) THANDA PANI,Nilore,4.0,4.0,4.0,4.0,3.0,1.0,4.0,4.0,1.0,3.22
3391,617,IMSG (I-X) Naugazi (F.A),Tarnol,1.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.33
3836,272,IMS(I-V) No.1 G-10/2,Urban-II,4.0,4.0,4.0,4.0,2.0,1.0,2.0,3.0,2.0,2.89
4020,907,"IMCB, G-11/1",Urban-II,4.0,4.0,4.0,4.0,4.0,2.0,3.0,3.0,1.0,3.22
1976,925,IMCB Pakistan Town,Sihala,3.0,3.0,4.0,2.0,3.0,1.0,3.0,2.0,1.0,2.44
4646,456,IMSG (I-X) NOORPUR SHAHAN,B.K,4.0,4.0,4.0,4.0,2.0,2.0,2.0,2.0,1.0,2.78
109427,655,IMS (I-VIII) D-17,Tarnol,4.0,1.0,4.0,2.0,1.0,1.0,3.0,2.0,1.0,2.11
4686,478,"IMSG (I-V), MALPUR (F.A)",B.K,4.0,1.0,4.0,4.0,5.0,1.0,4.0,2.0,1.0,2.89
3668,444,"IMCG (I-XII), UNIVERSITY COLONY (U.C)",B.K,4.0,4.0,4.0,4.0,3.0,1.0,4.0,2.0,2.0,3.11
3984,229,IMS(I-V) F-6/3,Urban-I,3.0,4.0,3.0,1.0,1.0,2.0,3.0,3.0,1.0,2.33
3362,603,IMSB (I-X) Naugazi,Tarnol,4.0,2.0,4.0,2.0,3.0,1.0,2.0,2.0,1.0,2.33
24992,281,IMSG (I-VIII) I-9/4,Urban-II,4.0,3.0,4.0,1.0,1.0,1.0,3.0,2.0,2.0,2.33
4000,748,IMSG(I-V)HERNO,Nilore,5.0,4.0,5.0,4.0,5.0,3.0,3.0,3.0,1.0,3.67
4037,241,IMS(I-V) No.1 G-8/4,Urban-I,4.0,5.0,3.0,3.0,1.0,2.0,3.0,2.0,1.0,2.67
656,622,IMSB (I-VIII) Chellow,Tarnol,3.0,2.0,3.0,2.0,1.0,3.0,1.0,1.0,1.0,1.89
576,653,IMSG (I-V) Sarae Madhu,Tarnol,3.0,2.0,2.0,3.0,1.0,2.0,2.0,2.0,1.0,2.0
4626,221,IMSG (I-VIII) F-7/1,Urban-I,5.0,4.0,5.0,4.0,3.0,3.0,4.0,3.0,4.0,3.89
4023,644,IMSB (I-V) Seri Saral,Tarnol,4.0,4.0,4.0,3.0,3.0,2.0,4.0,2.0,3.0,3.22
753,621,IMSB (I-X) Maira Beri(F.A),Tarnol,4.0,3.0,2.0,3.0,1.0,3.0,2.0,2.0,2.0,2.44
2140,525,IMSG (I-V) Rawat,Sihala,4.0,3.0,4.0,3.0,2.0,2.0,3.0,2.0,3.0,2.89
2142,525,IMSG (I-V) Rawat,Sihala,3.0,2.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,2.22
2220,510,IMSG (I-X) Humak,Sihala,3.0,4.0,3.0,3.0,1.0,2.0,2.0,2.0,2.0,2.44
1892,508,IMCG Lohi Bher,Sihala,4.0,4.0,4.0,3.0,2.0,3.0,4.0,2.0,2.0,3.11
1903,554,IMSB (I-VIII) Ara Burji,Sihala,5.0,4.0,4.0,4.0,4.0,3.0,5.0,3.0,4.0,4.0
1621,574,"IMS (I-V) Soan Garden, Lohi Bheer",Sihala,3.0,3.0,3.0,2.0,3.0,3.0,2.0,2.0,1.0,2.44
1205,289,IMS(I-V) No.1 I-10/1,Urban-II,5.0,4.0,4.0,4.0,3.0,3.0,3.0,2.0,3.0,3.44
3874,234,IMS(I-V) No.1 E-8,Urban-I,4.0,3.0,4.0,3.0,4.0,3.0,3.0,3.0,3.0,3.33
5173,908,ICB G-6/3,Urban-I,3.0,3.0,4.0,3.0,3.0,3.0,2.0,3.0,3.0,3.0
2472,458,"IMSG (I-X), SAID PUR",B.K,3.0,5.0,3.0,4.0,4.0,3.0,1.0,4.0,1.0,3.11
2645,476,"IMSG (I-V) , SHAHZAD TOWN",B.K,3.0,4.0,4.0,3.0,3.0,3.0,1.0,2.0,3.0,2.89
2699,479,IMSG (I-V) Maira Malpur,B.K,4.0,4.0,4.0,4.0,3.0,3.0,4.0,2.0,2.0,3.33
882,281,IMSG (I-VIII) I-9/4,Urban-II,4.0,3.0,4.0,3.0,2.0,3.0,3.0,3.0,1.0,2.89
884,281,IMSG (I-VIII) I-9/4,Urban-II,4.0,2.0,4.0,2.0,1.0,3.0,3.0,3.0,1.0,2.56
705,283,IMS(I-V) No.2 I-9/4,Urban-II,4.0,3.0,3.0,2.0,3.0,3.0,3.0,3.0,1.0,2.78
868,261,IMS(I-V) No.3 G-9/2,Urban-II,4.0,4.0,4.0,4.0,2.0,2.0,3.0,3.0,4.0,3.33
1243,288,IMSG (I-VIII) I-10/4,Urban-II,4.0,4.0,5.0,3.0,2.0,2.0,2.0,2.0,2.0,2.89
4644,274,IMS(I-V) G-11/1,Urban-II,3.0,4.0,5.0,4.0,4.0,2.0,3.0,2.0,1.0,3.11
1947,527,IMSG (I-V) Herdogher,Sihala,3.0,4.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.22
2183,534,IMSG (I-V) Humak,Sihala,3.0,2.0,2.0,2.0,1.0,3.0,1.0,2.0,1.0,1.89
1838,529,IMSG (I-V) Sihala,Sihala,2.0,4.0,2.0,2.0,1.0,3.0,1.0,2.0,1.0,2.0
543,620,IMSB (I-VIII) Dhoke Paracha,Tarnol,3.0,3.0,3.0,3.0,2.0,3.0,2.0,2.0,1.0,2.44
4686,478,"IMSG (I-V), MALPUR (F.A)",B.K,4.0,3.0,5.0,2.0,2.0,2.0,4.0,2.0,4.0,3.11
3094,226,IMS(I-V) F-6/4,Urban-I,3.0,3.0,3.0,1.0,2.0,3.0,3.0,2.0,1.0,2.33
1126,280,IMS(I-V) I-8/1,Urban-II,2.0,3.0,5.0,4.0,3.0,3.0,3.0,2.0,1.0,2.89
4673,903,"IMCG, F-11/3",Urban-II,4.0,4.0,5.0,3.0,4.0,3.0,3.0,5.0,5.0,4.0
1119,280,IMS(I-V) I-8/1,Urban-II,2.0,4.0,5.0,5.0,4.0,3.0,5.0,2.0,3.0,3.67
3861,240,IMSG (I-VIII) G-8/4,Urban-I,4.0,3.0,5.0,3.0,1.0,4.0,3.0,2.0,1.0,2.89
108268,612,IMCG (I-XII) Shah Allah Ditta,Tarnol,4.0,3.0,3.0,3.0,2.0,4.0,5.0,3.0,3.0,3.33
750,621,IMSB (I-X) Maira Beri(F.A),Tarnol,4.0,3.0,5.0,4.0,4.0,5.0,3.0,2.0,2.0,3.56
5273,509,IMSG Mohra Nagial,Sihala,4.0,2.0,4.0,2.0,2.0,3.0,2.0,2.0,3.0,2.67
2700,205,IMS(I-V) G-6/1-4,Urban-I,4.0,4.0,3.0,3.0,5.0,5.0,3.0,2.0,1.0,3.33
4563,219,IMS(I-V) G-7/3-1,Urban-I,3.0,3.0,5.0,3.0,3.0,4.0,2.0,3.0,1.0,3.0
2922,210,IMS(I-V) G-6/2,Urban-I,4.0,4.0,5.0,4.0,5.0,4.0,4.0,3.0,3.0,4.0
4429,232,IMSB (I-X) P.M. Colony G-5,Urban-I,3.0,3.0,3.0,4.0,3.0,3.0,4.0,3.0,4.0,3.33
105590,234,IMS(I-V) No.1 E-8,Urban-I,5.0,5.0,5.0,5.0,5.0,4.0,5.0,3.0,2.0,4.33
1693,734,IMSB(I-V)TARLAI,Nilore,5.0,4.0,5.0,4.0,2.0,2.0,4.0,2.0,5.0,3.67
1704,734,IMSB(I-V)TARLAI,Nilore,4.0,4.0,5.0,2.0,1.0,3.0,2.0,2.0,1.0,2.67
358,630,IMSB (I-V) Tarnaul,Tarnol,4.0,4.0,5.0,4.0,4.0,4.0,4.0,3.0,3.0,3.89
1171,906,"IMCB, G-10/4",Urban-II,5.0,5.0,5.0,4.0,5.0,4.0,5.0,5.0,4.0,4.67
2697,479,IMSG (I-V) Maira Malpur,B.K,3.0,4.0,4.0,3.0,4.0,3.0,2.0,2.0,2.0,3.0
1263,288,IMSG (I-VIII) I-10/4,Urban-II,4.0,4.0,5.0,4.0,4.0,4.0,3.0,3.0,4.0,3.89
973,244,IMS(I-V) No.2 G-8/1,Urban-I,4.0,3.0,4.0,4.0,5.0,5.0,4.0,2.0,5.0,4.0
567,618,IMSG (I-X) BQB,Tarnol,2.0,3.0,5.0,3.0,3.0,2.0,3.0,2.0,3.0,2.89
3735,912,"IMCG, ST. 25, F-6/2",Urban-I,5.0,5.0,5.0,5.0,5.0,4.0,3.0,3.0,5.0,4.44
278,752,IMSG(I-VIII) KIJNAH,Nilore,3.0,4.0,4.0,3.0,4.0,5.0,3.0,2.0,4.0,3.56
4378,611,IMSG (I-X) Jhangi Syedan (F.A.),Tarnol,5.0,5.0,5.0,4.0,3.0,5.0,2.0,3.0,5.0,4.11
73003,222,IMS(I-V) No.1 G-7/2,Urban-I,4.0,4.0,4.0,4.0,4.0,4.0,3.0,3.0,4.0,3.78
658,562,IMSB (I-V) Mohra Kalu,Sihala,4.0,2.0,3.0,4.0,4.0,5.0,2.0,2.0,3.0,3.22
1354,909,"IMCB, I-10/1",Urban-II,4.0,2.0,4.0,4.0,4.0,3.0,3.0,3.0,4.0,3.44
1186,289,IMS(I-V) No.1 I-10/1,Urban-II,4.0,3.0,4.0,3.0,3.0,4.0,3.0,2.0,3.0,3.22
3591,469,"IMSG (I-V), (NHC) CHAK SHEHZAD",B.K,4.0,4.0,3.0,2.0,2.0,1.0,2.0,1.0,1.0,2.22
4164,459,"IMSG (I-X), MALOT",B.K,3.0,4.0,4.0,4.0,1.0,1.0,3.0,2.0,2.0,2.67
4788,918,"IMCG, I-8/4",Urban-II,4.0,4.0,3.0,3.0,5.0,2.0,2.0,3.0,1.0,3.0
1289,294,IMS(I-V) No.1 I-9/1,Urban-II,5.0,4.0,2.0,2.0,1.0,1.0,3.0,2.0,1.0,2.33
4280,904,"IMCB, F-7/3",Urban-I,4.0,4.0,4.0,4.0,3.0,1.0,2.0,2.0,1.0,2.78
3418,636,IMSB (I-V) Noon,Tarnol,3.0,2.0,3.0,2.0,1.0,2.0,3.0,2.0,2.0,2.22
2921,230,"IMS (I-V), F-7/2-4",Urban-I,3.0,3.0,3.0,2.0,1.0,1.0,3.0,2.0,1.0,2.11
2667,461,"IMSG (I-VIII), BAIN NALA",B.K,5.0,4.0,5.0,4.0,5.0,3.0,3.0,2.0,2.0,3.67
72984,456,IMSG (I-X) NOORPUR SHAHAN,B.K,4.0,4.0,5.0,5.0,5.0,2.0,2.0,2.0,4.0,3.67
5051,547,IMCB Mohra Nagial,Sihala,2.0,2.0,4.0,4.0,2.0,2.0,1.0,2.0,1.0,2.22
5075,277,IMS(I-V) G-11/2,Urban-II,2.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,1.0,1.67
1153,288,IMSG (I-VIII) I-10/4,Urban-II,4.0,4.0,5.0,4.0,3.0,2.0,3.0,4.0,2.0,3.44
112092,274,IMS(I-V) G-11/1,Urban-II,4.0,3.0,2.0,3.0,1.0,1.0,2.0,2.0,1.0,2.11
1960,547,IMCB Mohra Nagial,Sihala,4.0,4.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,2.11
3441,651,IMSG (I-V) Dhoke Hashoo,Tarnol,3.0,3.0,4.0,1.0,1.0,1.0,3.0,3.0,1.0,2.22
206,647,IMSB (I-V) Golra,Tarnol,3.0,4.0,3.0,3.0,3.0,3.0,2.0,2.0,1.0,2.67
1636,765,IMSG(I-V) FRASH TOWN,Nilore,2.0,4.0,2.0,4.0,2.0,2.0,2.0,2.0,3.0,2.56
3621,452,IMSG (I-X) TALHAR,B.K,4.0,4.0,4.0,4.0,3.0,2.0,3.0,3.0,1.0,3.11
624,924,IMCB G-15,Tarnol,3.0,2.0,3.0,3.0,1.0,2.0,1.0,2.0,2.0,2.11
4934,904,"IMCB, F-7/3",Urban-I,4.0,4.0,3.0,4.0,3.0,3.0,2.0,2.0,2.0,3.0
72901,555,IMSB (I-V) Humak,Sihala,4.0,4.0,3.0,3.0,3.0,2.0,3.0,4.0,3.0,3.22
2034,920,"IMCG, Korang Town",Sihala,4.0,4.0,4.0,4.0,3.0,4.0,4.0,3.0,4.0,3.78
2461,477,"IMSG (I-V), BHARA KAU, NAI ABADI",B.K,5.0,5.0,4.0,4.0,3.0,4.0,3.0,5.0,4.0,4.11
3610,465,"IMSG (I-VIII), BOBRI",B.K,5.0,5.0,4.0,4.0,3.0,4.0,4.0,4.0,4.0,4.11
2062,572,IMSB (I-V). Sigga,Sihala,4.0,4.0,4.0,4.0,3.0,2.0,3.0,2.0,3.0,3.22
4442,232,IMSB (I-X) P.M. Colony G-5,Urban-I,3.0,2.0,3.0,3.0,3.0,3.0,2.0,2.0,2.0,2.56
3992,646,IMSB (I-V) Jhangi Syedan (FA),Tarnol,3.0,4.0,3.0,4.0,3.0,3.0,3.0,3.0,5.0,3.44
73106,630,IMSB (I-V) Tarnaul,Tarnol,3.0,3.0,4.0,3.0,2.0,3.0,3.0,3.0,4.0,3.11
108660,614,IMCG (I-XII) Tarnaul,Tarnol,3.0,3.0,3.0,2.0,2.0,3.0,2.0,2.0,1.0,2.33
3828,442,"IMCG (I-XII), MARGALLA TOWN,",B.K,3.0,3.0,2.0,3.0,3.0,2.0,2.0,2.0,3.0,2.56
2718,424,"IMSB (I-V), DHOKE SYEDAN",B.K,4.0,4.0,3.0,4.0,4.0,2.0,5.0,3.0,4.0,3.67
2717,424,"IMSB (I-V), DHOKE SYEDAN",B.K,4.0,4.0,4.0,3.0,2.0,2.0,3.0,3.0,4.0,3.22
2298,417,"IMSB (I-VIII), KOT HATHIAL (NAI ABADI)",B.K,3.0,3.0,2.0,3.0,2.0,2.0,2.0,2.0,2.0,2.33
2837,912,"IMCG, ST. 25, F-6/2",Urban-I,4.0,4.0,5.0,5.0,4.0,2.0,4.0,3.0,4.0,3.89
1779,751,IMSG(I-V)TUMIAR,Nilore,3.0,3.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0
3602,478,"IMSG (I-V), MALPUR (F.A)",B.K,4.0,2.0,5.0,4.0,5.0,2.0,3.0,2.0,4.0,3.44
589,640,IMSB (I-V) JOHD,Tarnol,3.0,3.0,2.0,3.0,2.0,3.0,2.0,3.0,1.0,2.44
2712,474,"IMSG (I-V), SHAH PUR",B.K,5.0,4.0,4.0,4.0,4.0,3.0,3.0,3.0,2.0,3.56
1021,281,IMSG (I-VIII) I-9/4,Urban-II,4.0,1.0,4.0,3.0,1.0,2.0,3.0,1.0,3.0,2.44
1056,255,IMS(I-V) No.2 St 7 G-9/3,Urban-II,3.0,4.0,4.0,3.0,1.0,2.0,3.0,2.0,4.0,2.89
4696,903,"IMCG, F-11/3",Urban-II,4.0,4.0,5.0,2.0,3.0,3.0,3.0,4.0,3.0,3.44
4388,266,IMS(I-V) F-10/4,Urban-II,4.0,3.0,3.0,3.0,5.0,2.0,3.0,3.0,1.0,3.0
2635,462,IMSG (I-VIII) Mandla (FA) Islamabad,B.K,5.0,4.0,4.0,4.0,5.0,3.0,4.0,2.0,2.0,3.67
4780,918,"IMCG, I-8/4",Urban-II,5.0,4.0,5.0,4.0,5.0,5.0,5.0,4.0,5.0,4.67
4523,754,IMSG(I-V) CHIRAH,Nilore,5.0,4.0,5.0,4.0,3.0,4.0,4.0,3.0,2.0,3.78
3214,217,IMS(I-V) G-7/4,Urban-I,4.0,4.0,2.0,3.0,1.0,4.0,3.0,3.0,1.0,2.78
4228,228,IMS(I-V) F-6/1,Urban-I,4.0,4.0,5.0,4.0,5.0,4.0,4.0,4.0,4.0,4.22
108257,275,IMSG(I-X) G-11/2,Urban-II,2.0,2.0,4.0,4.0,4.0,5.0,3.0,3.0,1.0,3.11
2669,461,"IMSG (I-VIII), BAIN NALA",B.K,5.0,5.0,3.0,4.0,1.0,4.0,3.0,3.0,4.0,3.56
3715,438,"IMSB (I-V), KUREE",B.K,5.0,5.0,5.0,5.0,3.0,2.0,1.0,4.0,5.0,3.89
1341,456,IMSG (I-X) NOORPUR SHAHAN,B.K,4.0,4.0,4.0,4.0,4.0,4.0,5.0,3.0,4.0,4.0
2193,539,IMSG (I-V) PWD Col,Sihala,5.0,5.0,4.0,3.0,3.0,3.0,4.0,3.0,4.0,3.78
699,625,IMSG (I-VIII) Noon,Tarnol,5.0,4.0,5.0,4.0,4.0,5.0,2.0,2.0,5.0,4.0
5042,756,IMSG(I-V) JHANG SYEDAN,Nilore,4.0,5.0,5.0,4.0,4.0,5.0,2.0,3.0,5.0,4.11
393,641,IMSB (I-V) Sarae Karboza,Tarnol,2.0,2.0,4.0,3.0,3.0,5.0,3.0,1.0,3.0,2.89
3361,603,IMSB (I-X) Naugazi,Tarnol,3.0,2.0,3.0,2.0,2.0,5.0,3.0,3.0,3.0,2.89
3544,437,"IMSB (I-V), GOKINA",B.K,4.0,5.0,5.0,4.0,5.0,4.0,4.0,3.0,3.0,4.11
2458,477,"IMSG (I-V), BHARA KAU, NAI ABADI",B.K,4.0,4.0,4.0,3.0,2.0,1.0,3.0,3.0,3.0,3.0
4869,917,"IMCG, St. # 23, I-10/4",Urban-II,4.0,4.0,5.0,4.0,2.0,2.0,3.0,2.0,5.0,3.44
2364,442,"IMCG (I-XII), MARGALLA TOWN,",B.K,4.0,4.0,4.0,4.0,3.0,1.0,2.0,2.0,1.0,2.78
3427,637,IMSB (I-V) Shah Allah Ditta,Tarnol,3.0,3.0,3.0,4.0,3.0,1.0,3.0,2.0,3.0,2.78
4023,644,IMSB (I-V) Seri Saral,Tarnol,3.0,4.0,4.0,2.0,2.0,1.0,3.0,1.0,1.0,2.33
4094,557,IMSB (I-V) Mughal,Sihala,4.0,5.0,3.0,2.0,3.0,1.0,3.0,3.0,1.0,2.78
73110,445,"IMSG (I-X), NHC",B.K,4.0,4.0,4.0,4.0,3.0,3.0,3.0,1.0,1.0,3.0
1977,925,IMCB Pakistan Town,Sihala,3.0,3.0,4.0,3.0,3.0,1.0,3.0,2.0,1.0,2.56
1692,727,IMSB(I-V)SHARIFABAD,Nilore,3.0,4.0,5.0,2.0,1.0,1.0,1.0,2.0,1.0,2.22
1516,536,IMSG (I-V)Boora Bangial,Sihala,2.0,2.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0,1.56
4829,653,IMSG (I-V) Sarae Madhu,Tarnol,2.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.33
5021,216,IMS(I-V) G-7/1,Urban-I,4.0,3.0,4.0,4.0,2.0,1.0,2.0,2.0,2.0,2.67
5020,226,IMS(I-V) F-6/4,Urban-I,3.0,1.0,4.0,1.0,2.0,1.0,3.0,2.0,1.0,2.0
3159,211,IMSG (I-X) P.E. CLY G-5,Urban-I,4.0,4.0,4.0,3.0,2.0,1.0,3.0,2.0,4.0,3.0
3126,226,IMS(I-V) F-6/4,Urban-I,4.0,4.0,4.0,2.0,2.0,1.0,3.0,2.0,1.0,2.56
2483,415,"IMSB (I-VIII), MOHRA NOOR NIH",B.K,4.0,4.0,5.0,4.0,3.0,2.0,4.0,3.0,3.0,3.56
4697,903,"IMCG, F-11/3",Urban-II,4.0,4.0,5.0,4.0,3.0,1.0,2.0,2.0,2.0,3.0
4406,269,IMS(I-V) G-10/3,Urban-II,4.0,2.0,4.0,2.0,1.0,1.0,2.0,2.0,1.0,2.11
1523,709,IMSB(I-X)KIRPA,Nilore,4.0,4.0,4.0,3.0,2.0,3.0,2.0,2.0,4.0,3.11
4343,722,IMSG(I-VIII) KH. DAK,Nilore,3.0,4.0,3.0,4.0,2.0,2.0,2.0,2.0,1.0,2.56
720,632,IMSB (I-V) Sang Jani,Tarnol,4.0,5.0,5.0,4.0,4.0,3.0,3.0,4.0,5.0,4.11
73068,644,IMSB (I-V) Seri Saral,Tarnol,4.0,4.0,4.0,3.0,2.0,2.0,3.0,3.0,2.0,3.0
649,631,IMSB (I-V) Tamman,Tarnol,4.0,4.0,4.0,4.0,3.0,3.0,3.0,2.0,4.0,3.44
3834,272,IMS(I-V) No.1 G-10/2,Urban-II,4.0,4.0,4.0,4.0,3.0,3.0,4.0,3.0,1.0,3.33
4399,575,IMS (I-V) Gohra Shahan,Sihala,3.0,2.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,2.22
4769,905,"IMCB, F-8/4",Urban-I,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0
3690,573,IMSG (I-V) CBR Colony,Sihala,4.0,4.0,3.0,3.0,3.0,3.0,4.0,3.0,4.0,3.44
1705,738,IMSB(I-V)PINDMISTRIAN,Nilore,5.0,4.0,4.0,3.0,3.0,2.0,3.0,2.0,3.0,3.22
1141,258,IMSG(I-X) G-9/1,Urban-II,5.0,4.0,3.0,5.0,5.0,2.0,4.0,4.0,1.0,3.67
1148,258,IMSG(I-X) G-9/1,Urban-II,5.0,4.0,4.0,4.0,5.0,2.0,4.0,4.0,4.0,4.0
4857,464,"IMSG (I-VIII), BHARA KAU",B.K,5.0,4.0,2.0,2.0,5.0,3.0,2.0,2.0,1.0,2.89
4509,451,IMCG (I-XII) RAWAL TOWN ISLAMABAD,B.K,3.0,4.0,2.0,3.0,4.0,3.0,2.0,2.0,2.0,2.78
1250,288,IMSG (I-VIII) I-10/4,Urban-II,4.0,4.0,4.0,3.0,4.0,3.0,4.0,2.0,1.0,3.22
72987,274,IMS(I-V) G-11/1,Urban-II,4.0,1.0,5.0,4.0,1.0,2.0,2.0,2.0,3.0,2.67
2109,516,IMSG (I-VIII) Bhangril,Sihala,2.0,4.0,4.0,4.0,3.0,3.0,1.0,2.0,1.0,2.67
2788,913,"ICG, F-6/2",Urban-I,4.0,3.0,4.0,3.0,1.0,2.0,4.0,2.0,3.0,2.89
2986,205,IMS(I-V) G-6/1-4,Urban-I,3.0,3.0,4.0,2.0,1.0,3.0,4.0,2.0,3.0,2.78
3616,722,IMSG(I-VIII) KH. DAK,Nilore,5.0,4.0,4.0,3.0,3.0,3.0,4.0,4.0,2.0,3.56
4000,748,IMSG(I-V)HERNO,Nilore,5.0,5.0,4.0,3.0,2.0,3.0,3.0,3.0,1.0,3.22
3704,282,IMS(I-V) No.1 I-9/4,Urban-II,4.0,5.0,4.0,5.0,3.0,3.0,4.0,2.0,2.0,3.56
105633,414,IMSB (I-V) MAIRA BEGWAL (evening),B.K,5.0,4.0,5.0,4.0,5.0,4.0,2.0,2.0,3.0,3.78
3448,764,IMSB(I-V) SIRRI,Nilore,4.0,3.0,4.0,4.0,4.0,4.0,4.0,3.0,5.0,3.89
2983,205,IMS(I-V) G-6/1-4,Urban-I,4.0,4.0,3.0,3.0,3.0,4.0,3.0,3.0,1.0,3.11
706,613,IMCG (I-XII) Badana Kalan,Tarnol,4.0,4.0,4.0,3.0,5.0,5.0,3.0,3.0,5.0,4.0
2712,474,"IMSG (I-V), SHAH PUR",B.K,5.0,5.0,5.0,4.0,5.0,3.0,2.0,4.0,4.0,4.11
4575,208,IMS(I-V) G-6/2 Café Iram,Urban-I,4.0,4.0,3.0,4.0,4.0,3.0,4.0,4.0,4.0,3.78
1338,456,IMSG (I-X) NOORPUR SHAHAN,B.K,4.0,4.0,4.0,3.0,3.0,4.0,2.0,2.0,2.0,3.11
3692,573,IMSG (I-V) CBR Colony,Sihala,5.0,5.0,4.0,5.0,5.0,3.0,3.0,2.0,5.0,4.11
2192,539,IMSG (I-V) PWD Col,Sihala,5.0,5.0,4.0,5.0,5.0,4.0,4.0,3.0,5.0,4.44
357,630,IMSB (I-V) Tarnaul,Tarnol,4.0,4.0,4.0,4.0,4.0,4.0,3.0,4.0,4.0,3.89
4349,630,IMSB (I-V) Tarnaul,Tarnol,4.0,3.0,5.0,3.0,4.0,4.0,4.0,2.0,4.0,3.67
1180,906,"IMCB, G-10/4",Urban-II,5.0,4.0,4.0,4.0,5.0,5.0,5.0,4.0,4.0,4.44
872,261,IMS(I-V) No.3 G-9/2,Urban-II,4.0,4.0,5.0,4.0,4.0,4.0,4.0,4.0,4.0,4.11
4153,739,IMSG(I-V)SHAKRIAL,Nilore,3.0,4.0,5.0,5.0,3.0,4.0,1.0,1.0,1.0,3.0
1642,763,IMSG(I-V) ALI PUR SOUTH,Nilore,4.0,4.0,5.0,4.0,3.0,4.0,1.0,4.0,5.0,3.78
3998,748,IMSG(I-V)HERNO,Nilore,5.0,5.0,5.0,4.0,3.0,4.0,3.0,4.0,3.0,4.0
73112,651,IMSG (I-V) Dhoke Hashoo,Tarnol,3.0,5.0,5.0,5.0,5.0,3.0,3.0,3.0,5.0,4.11
695,625,IMSG (I-VIII) Noon,Tarnol,4.0,3.0,5.0,2.0,4.0,3.0,3.0,3.0,1.0,3.11
4063,611,IMSG (I-X) Jhangi Syedan (F.A.),Tarnol,4.0,5.0,5.0,5.0,5.0,4.0,4.0,3.0,1.0,4.0
3357,603,IMSB (I-X) Naugazi,Tarnol,3.0,3.0,5.0,4.0,2.0,4.0,3.0,2.0,3.0,3.22
4329,208,IMS(I-V) G-6/2 Café Iram,Urban-I,4.0,4.0,5.0,5.0,4.0,4.0,2.0,2.0,2.0,3.56
7213,414,IMSB (I-V) MAIRA BEGWAL (evening),B.K,5.0,4.0,5.0,3.0,3.0,1.0,2.0,2.0,2.0,3.0
72902,415,"IMSB (I-VIII), MOHRA NOOR NIH",B.K,3.0,3.0,5.0,3.0,4.0,1.0,2.0,3.0,4.0,3.11
2440,426,"IMSB (I-V), KALRAN",B.K,4.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.44
3428,637,IMSB (I-V) Shah Allah Ditta,Tarnol,4.0,3.0,4.0,3.0,1.0,4.0,2.0,2.0,3.0,2.89
4022,907,"IMCB, G-11/1",Urban-II,4.0,4.0,4.0,2.0,1.0,2.0,2.0,3.0,1.0,2.56
4270,508,IMCG Lohi Bher,Sihala,4.0,4.0,4.0,3.0,3.0,2.0,3.0,2.0,2.0,3.0
